34.257595,45.058937,11.322701,19.348883,42.099503,10.597581,31.747881,43.455391,27.602861,14.39,46.729996,7.06,140.382462,19.827961,131.309998,13.960616,2.939623,2229.484131,22.09,68.897545,7.47,40.314152,24.285166,55.040737,28.133266,51.496742,13.15,37.078243,2.92,32.939999
36.205891,45.74472,11.606241,19.594873,42.591389,10.736701,32.173267,45.188942,27.999502,15.19,46.70393,7.2,142.454895,20.169502,132.800003,14.859491,3.036728,2143.734619,22.67,69.081909,7.43,40.170864,24.755579,56.788807,28.443195,52.703896,13.46,37.86446,2.97,33.759998
36.359715,43.229103,11.058064,19.306469,41.098179,10.581214,31.739204,44.297943,27.034929,14.77,44.94873,7.09,140.373413,19.81872,132.869995,14.541142,3.160316,2229.484131,22.440001,68.932632,7.28,39.438446,24.58758,56.723366,28.353977,52.319805,13.25,37.294331,2.82,32.509998
35.97517,42.075397,10.812327,19.23012,40.966427,10.433913,31.487442,43.668446,27.143112,15.16,46.338989,7.19,139.49556,18.747944,134.300003,14.185336,2.79838,2315.233398,22.4,67.747337,7.09,40.529099,24.343969,56.078358,28.739037,52.008854,12.85,37.10582,2.86,32.84
36.453705,41.91227,11.020256,18.449722,41.484657,10.581214,31.852057,43.61034,26.90873,15.26,46.391121,7.17,140.708282,18.997173,135.470001,14.288332,2.710103,2315.233398,22.4,68.739471,7.27,41.595867,24.486769,57.545986,29.0114,53.25296,13.2,37.692043,2.87,32.52
36.504963,42.78587,11.076964,18.110418,41.590057,10.687598,31.886795,43.726551,27.404537,15.54,46.912468,7.17,141.332733,19.117178,137.899994,14.175972,2.780724,2229.484131,22.620001,68.458511,7.27,41.548096,24.570774,57.966644,28.82357,53.353966,13.12,37.593185,2.92,32.889999
36.487877,43.586483,11.407761,18.237658,42.310303,10.933105,32.234035,44.995251,27.66596,15.45,47.48595,7.1,142.789734,19.947958,136.880005,15.655366,2.789552,2315.233398,22.18,69.441872,7.35,41.651592,25.074791,58.508827,28.950357,53.271324,13.67,38.08284,2.93,33.549999
36.017902,43.514576,11.634594,18.627857,42.793407,10.908554,32.416348,45.634441,28.278955,15.19,48.189766,7.09,142.880249,19.800264,138.369995,15.421288,2.824863,2229.484131,22.42,68.511185,7.36,41.237629,25.578804,57.901207,28.903395,52.867352,13.99,38.404671,3.07,34.68
36.188801,43.827953,11.757462,18.619373,43.039349,11.023122,32.676804,45.62476,28.729694,15.24,48.189766,7.14,143.459427,19.781803,141.630005,15.252749,2.91314,2229.484131,23.49,69.055565,7.54,42.368076,25.797207,57.957298,29.189844,53.197876,13.88,38.795486,3.21,34.900002
35.97517,44.774532,11.73856,18.83992,42.933941,11.186792,32.885151,45.440746,28.594467,17,48.146313,7.12,143.206039,19.800304,140.910004,15.73964,2.869001,2229.484131,23.1,69.397995,7.45,42.694477,25.620808,57.835777,29.114714,53.00507,14.02,38.44376,3.16,34.189999
36.094807,46.161125,11.700754,18.890818,42.96907,11.178607,32.885151,45.343906,29.387756,17.190001,48.980465,7.12,144.165329,20.549759,142.300003,15.870727,2.930795,2229.484131,23.540001,68.827263,7.49,42.559139,25.864414,58.892094,29.485689,52.738796,13.82,38.597786,3.24,34.720001
