0.0909084,1.64133,0.152159,0.138486,0.278869,-0.182905,-0.307964,1.17238,-0.15235,0.709163,0.802625,0.142841,0.645365,0.666874,6.72316,-0.0750185,-0.152816,70.8699,1.26661,-0.0840567,0.133274,-0.289512,0.18915,0.194914,-0.188183,0.196198,-1.58405,-0.440242,0.19161,0.231002
-0.0012654,1.39652,0.0805466,0.115046,0.0721995,-0.277974,-0.407008,0.824873,-0.262234,0.541234,0.568905,0.140746,0.133648,0.587106,6.33663,-0.130809,-0.153015,70.8964,1.17208,-0.286552,0.116903,-0.361845,-0.0248101,-0.0101183,-0.313168,0.0213594,-1.74709,-0.548561,0.180452,0.0981179
-0.0829067,1.1086,0.00418317,0.0879169,-0.13692,-0.367359,-0.511875,0.458679,-0.349338,0.375259,0.341049,0.139041,-0.405623,0.493902,5.83391,-0.188328,-0.151409,69.1596,1.05551,-0.475953,0.0920952,-0.408238,-0.255791,-0.210852,-0.442544,-0.190008,-1.85805,-0.650556,0.161522,-0.0478694
-0.146104,0.783206,-0.0767048,0.0613643,-0.335027,-0.444803,-0.606121,0.107012,-0.414315,0.229408,0.139079,0.144442,-0.913376,0.386724,5.13173,-0.247167,-0.147355,66.4466,0.906399,-0.632554,0.0678186,-0.435735,-0.476468,-0.38929,-0.557686,-0.401603,-1.88759,-0.731819,0.13413,-0.212678
-0.196566,0.424053,-0.158385,0.0365614,-0.518286,-0.505188,-0.68948,-0.219533,-0.472904,0.129094,-0.0389418,0.158595,-1.37495,0.260681,4.23595,-0.307218,-0.144489,67.2166,0.740009,-0.758392,0.0425205,-0.432531,-0.677085,-0.539794,-0.65957,-0.618157,-1.84298,-0.791078,0.101492,-0.399247
-0.244571,0.0727349,-0.243916,-0.00375955,-0.695697,-0.555459,-0.774085,-0.526811,-0.551555,0.0683936,-0.209634,0.180185,-1.81894,0.10722,3.31898,-0.36385,-0.144403,71.8328,0.598791,-0.89142,0.0174465,-0.424246,-0.851939,-0.6754,-0.749447,-0.841908,-1.74535,-0.842217,0.067821,-0.592708
-0.277432,-0.221049,-0.331242,-0.0524933,-0.879474,-0.594484,-0.859523,-0.815357,-0.633065,0.0293951,-0.375114,0.21082,-2.22074,-0.0578923,2.42244,-0.400297,-0.142123,79.2359,0.465177,-1.02171,-0.0092321,-0.415777,-0.989888,-0.764341,-0.804138,-1.05732,-1.59893,-0.874312,0.0329134,-0.750244
-0.303103,-0.42296,-0.419802,-0.116464,-1.04723,-0.61312,-0.948558,-1.08692,-0.728727,0.00253468,-0.551392,0.251157,-2.58622,-0.2349,1.5165,-0.435194,-0.139652,89.8691,0.332667,-1.15337,-0.0383916,-0.401909,-1.09605,-0.838594,-0.83352,-1.23867,-1.4006,-0.884762,-0.00262102,-0.864811
-0.318936,-0.583738,-0.506749,-0.18849,-1.20187,-0.616941,-1.03633,-1.34598,-0.804812,-0.0100849,-0.732467,0.300267,-2.91,-0.426947,0.680947,-0.490978,-0.134849,102.742,0.219458,-1.27854,-0.0679799,-0.375835,-1.18459,-0.892938,-0.834968,-1.39616,-1.17595,-0.861739,-0.0367823,-0.915842
-0.326723,-0.722379,-0.586013,-0.256896,-1.3103,-0.59978,-1.09107,-1.57164,-0.853511,-0.00989168,-0.882192,0.35319,-3.15586,-0.610485,-0.182765,-0.553346,-0.12514,114.448,0.0973888,-1.38204,-0.110638,-0.339233,-1.24605,-0.924826,-0.801456,-1.52885,-0.940251,-0.817071,-0.0712395,-0.901329
-0.325862,-0.85599,-0.650982,-0.319078,-1.36094,-0.567431,-1.10062,-1.73411,-0.871896,0.000452998,-0.987671,0.406394,-3.32146,-0.774755,-1.00049,-0.625564,-0.110638,125.331,-0.0178694,-1.42812,-0.162259,-0.291206,-1.28476,-0.920771,-0.741628,-1.61818,-0.682524,-0.775663,-0.102842,-0.861365
-0.306813,-0.970209,-0.695009,-0.366043,-1.36242,-0.526333,-1.08033,-1.8217,-0.851387,0.020298,-1.01817,0.458781,-3.39116,-0.901906,-1.72662,-0.688181,-0.0904306,134.254,-0.117545,-1.42632,-0.226964,-0.248394,-1.29729,-0.881138,-0.659693,-1.65538,-0.441762,-0.741585,-0.125603,-0.774675
-0.280065,-1.08542,-0.72881,-0.403847,-1.32845,-0.484199,-1.05812,-1.87606,-0.810209,0.0509939,-0.985674,0.507344,-3.39486,-1.00067,-2.35589,-0.760523,-0.0693009,143.326,-0.204399,-1.39903,-0.295571,-0.209144,-1.28349,-0.813479,-0.561721,-1.65634,-0.272422,-0.716461,-0.14035,-0.683686
-0.236225,-1.17708,-0.752292,-0.422923,-1.26881,-0.435374,-1.04379,-1.90017,-0.746952,0.131381,-0.898261,0.527403,-3.29494,-1.07388,-2.79884,-0.834693,-0.0457965,152.47,-0.250005,-1.33355,-0.360259,-0.145711,-1.22444,-0.686866,-0.457142,-1.6091,-0.148753,-0.626398,-0.144776,-0.590857
-0.187815,-1.26256,-0.765759,-0.437037,-1.20976,-0.384433,-1.02591,-1.89187,-0.680368,0.242617,-0.770543,0.527081,-3.15477,-1.12163,-3.08727,-0.908264,-0.0234104,164.253,-0.272095,-1.24881,-0.420397,-0.0930518,-1.13758,-0.522589,-0.348537,-1.54266,-0.0475799,-0.494086,-0.143825,-0.516427
-0.133815,-1.35111,-0.768567,-0.452414,-1.1561,-0.337855,-0.991258,-1.83615,-0.623107,0.379601,-0.629759,0.516971,-2.98204,-1.13534,-3.25711,-0.975712,-0.00342871,176.307,-0.277189,-1.17803,-0.479646,-0.0629547,-1.03876,-0.384802,-0.227083,-1.47114,0.0380468,-0.354927,-0.141811,-0.473017
-0.0988316,-1.44482,-0.763141,-0.471812,-1.10085,-0.305972,-0.954859,-1.74963,-0.589531,0.524029,-0.50752,0.489696,-2.81124,-1.13578,-3.30963,-1.03991,0.00893592,184.566,-0.2672,-1.1115,-0.540727,-0.0405702,-0.941907,-0.290299,-0.109831,-1.39003,0.0926134,-0.222715,-0.138219,-0.46258
-0.0623633,-1.53624,-0.739403,-0.488209,-1.03211,-0.279041,-0.90252,-1.6279,-0.551817,0.662362,-0.370354,0.442653,-2.62568,-1.11653,-3.30284,-1.07323,0.0177088,190.178,-0.26489,-1.04426,-0.599763,-0.0111606,-0.835821,-0.234102,0.00200096,-1.28069,0.122019,-0.0912132,-0.132108,-0.468198
-0.0238019,-1.62142,-0.689821,-0.500265,-0.924173,-0.249649,-0.81168,-1.45958,-0.483849,0.800855,-0.213763,0.377624,-2.40513,-1.04882,-3.23463,-1.06766,0.0230261,191.352,-0.265451,-0.974864,-0.65391,0.00518043,-0.708458,-0.178908,0.0964987,-1.13072,0.126406,0.0516297,-0.123904,-0.469731
0.0221743,-1.75699,-0.625984,-0.480408,-0.792622,-0.226464,-0.69621,-1.27911,-0.369511,0.921439,-0.0385612,0.302206,-2.16934,-0.951444,-3.13075,-1.04548,0.0247999,188.269,-0.273914,-0.884846,-0.705064,0.0157339,-0.582759,-0.143787,0.162863,-0.947017,0.110785,0.193378,-0.117303,-0.424659
0.0659734,-1.91178,-0.54764,-0.435039,-0.633725,-0.201858,-0.563191,-1.07034,-0.230816,1.03344,0.144272,0.21235,-1.91687,-0.834604,-2.89203,-1.00433,0.0216682,182.642,-0.262888,-0.784979,-0.743488,0.0341674,-0.458462,-0.131753,0.195709,-0.741356,0.0747815,0.343986,-0.110704,-0.364785
0.114679,-2.12688,-0.460907,-0.378076,-0.451827,-0.180493,-0.423885,-0.846208,-0.0654714,1.1339,0.324612,0.11456,-1.6698,-0.700478,-2.57707,-0.955945,0.015818,173.051,-0.252343,-0.665262,-0.782806,0.0565323,-0.342478,-0.122705,0.196961,-0.529584,0.00504063,0.478848,-0.103037,-0.278556
0.165507,-2.34612,-0.379364,-0.316595,-0.262526,-0.151271,-0.2934,-0.65097,0.0926663,1.22768,0.477318,0.0128107,-1.45929,-0.565491,-2.27167,-0.873953,0.00920848,160.009,-0.254578,-0.541645,-0.82399,0.0878131,-0.220355,-0.109843,0.162381,-0.332184,-0.0983953,0.589116,-0.0970335,-0.195796
0.217998,-2.59229,-0.301821,-0.250476,-0.0748961,-0.126229,-0.188132,-0.465095,0.239344,1.31672,0.61831,-0.0872556,-1.25847,-0.431042,-1.96573,-0.743973,0.00297172,145.122,-0.27166,-0.418934,-0.829076,0.13636,-0.0959872,-0.0959198,0.116037,-0.133354,-0.187595,0.735299,-0.0910259,-0.116275
0.271165,-2.84843,-0.228654,-0.183303,0.105783,-0.0977157,-0.105584,-0.294367,0.363605,1.4027,0.721113,-0.185381,-1.03414,-0.296856,-1.70823,-0.578658,-0.0031438,129.53,-0.321399,-0.274036,-0.802257,0.208049,0.0284751,-0.0463367,0.067542,0.0751968,-0.266585,0.907769,-0.0819212,-0.045459
0.315369,-3.0958,-0.168173,-0.120883,0.268157,-0.0642519,-0.0447825,-0.14812,0.468929,1.49241,0.798558,-0.278911,-0.805952,-0.177674,-1.52005,-0.414488,-0.0105356,112.649,-0.40307,-0.112206,-0.755691,0.316074,0.145086,0.0209094,0.0097041,0.277142,-0.351944,1.08909,-0.0732171,0.0373303
0.357832,-3.32816,-0.114431,-0.062381,0.424112,-0.025797,0.00337838,-0.00290818,0.582252,1.57814,0.842846,-0.35364,-0.565468,-0.0697474,-1.39342,-0.249647,-0.0182556,98.2269,-0.510233,0.0631732,-0.700943,0.423444,0.255894,0.0931925,-0.0616772,0.453057,-0.451926,1.26308,-0.0638797,0.140749
0.394487,-3.54263,-0.0663061,-0.00927995,0.581048,0.0105691,0.0471944,0.1417,0.694114,1.59742,0.858316,-0.420615,-0.32823,0.0254155,-1.32913,-0.0878591,-0.0262077,86.0738,-0.628531,0.251451,-0.640229,0.50102,0.340505,0.182464,-0.144793,0.611372,-0.564763,1.33173,-0.0563241,0.266934
0.445172,-3.7331,-0.0139193,0.0469108,0.7648,0.0534193,0.110578,0.315578,0.842061,1.58122,0.89002,-0.46749,-0.0298888,0.133802,-1.35039,0.086446,-0.032863,75.979,-0.757616,0.449354,-0.571963,0.578328,0.424295,0.31386,-0.220501,0.789134,-0.674717,1.32656,-0.0511785,0.458364
0.495823,-3.88871,0.033315,0.103905,0.954922,0.105686,0.190486,0.499546,1.00439,1.53556,0.916006,-0.49005,0.291727,0.243646,-1.4522,0.251977,-0.0393078,65.0875,-0.889504,0.665983,-0.499538,0.664037,0.512608,0.499199,-0.312121,0.96322,-0.773967,1.30468,-0.0480613,0.68827
0.54559,-3.9947,0.0741856,0.155236,1.13347,0.154533,0.271863,0.683152,1.18174,1.45419,0.913411,-0.489772,0.606001,0.350159,-1.6618,0.401155,-0.0416521,55.4872,-1.03781,0.892033,-0.427053,0.746906,0.59567,0.70253,-0.408855,1.13031,-0.814115,1.27569,-0.0463833,0.920432
0.601637,-4.08716,0.105717,0.198044,1.29064,0.196132,0.348325,0.823925,1.33964,1.33773,0.884288,-0.470749,0.887481,0.435211,-2.00655,0.511501,-0.0435524,48.3433,-1.20583,1.10088,-0.360477,0.831727,0.654287,0.948908,-0.515929,1.2366,-0.824668,1.24545,-0.0492249,1.13174
0.655517,-4.14867,0.131946,0.240413,1.44124,0.231609,0.423831,0.952864,1.4314,1.19007,0.877008,-0.438934,1.15995,0.509251,-2.45323,0.609819,-0.042028,41.9286,-1.38713,1.29574,-0.294064,0.913125,0.697911,1.19568,-0.56705,1.28554,-0.814854,1.20883,-0.0522222,1.31738
0.706416,-4.13116,0.156271,0.281484,1.57348,0.266181,0.494968,1.07999,1.44758,1.05957,0.903129,-0.397431,1.43152,0.568707,-2.87955,0.700089,-0.0365203,34.8434,-1.54888,1.48086,-0.223019,0.988467,0.742524,1.4319,-0.564,1.30787,-0.775705,1.16257,-0.0516677,1.44717
0.756925,-4.08886,0.17347,0.320183,1.68226,0.294705,0.562736,1.18852,1.40943,0.927336,0.953937,-0.342432,1.68001,0.608344,-3.2742,0.761866,-0.0279569,28.9004,-1.6838,1.64642,-0.149484,1.03698,0.781389,1.62331,-0.525497,1.3103,-0.704917,1.10482,-0.0450719,1.52313
0.7971,-3.97926,0.185046,0.357005,1.76502,0.323339,0.628939,1.27277,1.33993,0.807945,1.01103,-0.283526,1.90925,0.631958,-3.55301,0.815128,-0.0159419,22.8441,-1.76598,1.79402,-0.07576,1.07994,0.819411,1.76112,-0.46007,1.30882,-0.595285,1.04497,-0.029223,1.54539
0.828914,-3.75129,0.193783,0.391281,1.82787,0.349368,0.692721,1.35116,1.23335,0.683963,1.08388,-0.226333,2.12541,0.647361,-3.81846,0.816625,-0.0182922,20.8909,-1.82023,1.92478,-0.0114099,1.1228,0.852315,1.86076,-0.377788,1.31191,-0.44785,0.973928,-0.0107092,1.48943
0.844027,-3.43752,0.201898,0.418681,1.86363,0.361626,0.746538,1.41533,1.10646,0.563628,1.1398,-0.171808,2.28532,0.648648,-4.00785,0.761843,-0.0336161,21.9551,-1.83403,2.0266,0.0452786,1.15096,0.85334,1.93044,-0.305824,1.29726,-0.278381,0.903878,0.00993063,1.38338
0.840074,-3.07481,0.20047,0.439418,1.85435,0.347219,0.785642,1.4429,0.96484,0.4612,1.15814,-0.119337,2.3337,0.625947,-4.02419,0.685197,-0.0624994,23.9253,-1.784,2.05614,0.0767909,1.16266,0.799511,1.93128,-0.250186,1.24608,-0.131533,0.805412,0.0296929,1.22852
0.821669,-2.68183,0.1956,0.454213,1.80956,0.314788,0.812617,1.43898,0.808062,0.359454,1.11539,-0.070619,2.28871,0.588301,-3.92471,0.609437,-0.0986172,25.1329,-1.69594,2.03053,0.0922805,1.14731,0.706738,1.87955,-0.189259,1.16767,0.00294688,0.683916,0.0458756,0.99977
0.785355,-2.27752,0.178949,0.459468,1.69855,0.262318,0.820541,1.37186,0.596451,0.252166,1.01731,-0.024448,2.1308,0.513727,-3.76647,0.490447,-0.141859,25.9374,-1.58431,1.94352,0.0862889,1.11564,0.588156,1.7824,-0.134678,1.0682,0.140714,0.557696,0.0506226,0.709922
0.733596,-1.88576,0.156896,0.448817,1.54316,0.199092,0.808968,1.26706,0.37695,0.171319,0.877667,0.0214318,1.90557,0.421324,-3.52975,0.333484,-0.193506,26.5833,-1.45539,1.80282,0.0658796,1.07923,0.455747,1.6426,-0.0759668,0.975018,0.27716,0.398452,0.0433133,0.409248
0.661528,-1.46465,0.13244,0.421758,1.35351,0.128232,0.777332,1.12118,0.135588,0.09389,0.69991,0.0633076,1.60309,0.306534,-3.25768,0.166438,-0.255099,25.9605,-1.32283,1.63782,0.0384245,1.02552,0.31771,1.44097,-0.0274253,0.849643,0.396889,0.251071,0.0227945,0.0788513
0.579586,-1.04108,0.115843,0.391449,1.17511,0.0594976,0.739111,0.980291,-0.0891294,0.0175026,0.549856,0.0973371,1.30241,0.187447,-2.88698,0.018742,-0.325895,25.7864,-1.17005,1.46087,0.0086457,0.946735,0.190815,1.19482,0.0363598,0.715004,0.46761,0.122193,0.000159656,-0.238823
0.495977,-0.621106,0.104811,0.360551,1.00878,-0.00477757,0.706027,0.841214,-0.293633,-0.0453218,0.454309,0.125754,1.02022,0.0690212,-2.39352,-0.121165,-0.402081,28.6776,-0.98544,1.27499,-0.0229058,0.86332,0.0801447,0.908705,0.102237,0.560663,0.411239,-0.00420094,-0.0218177,-0.510905
0.400916,-0.181382,0.0948674,0.321049,0.834529,-0.065599,0.658266,0.693014,-0.478821,-0.0989265,0.393319,0.149069,0.725897,-0.0532918,-1.79016,-0.258734,-0.478767,31.0257,-0.767715,1.07176,-0.0523352,0.756121,-0.0222617,0.585519,0.150881,0.390053,0.265649,-0.158411,-0.043013,-0.740784
0.302436,0.201031,0.0744633,0.26122,0.627827,-0.137322,0.567132,0.49878,-0.650209,-0.151398,0.338787,0.167022,0.343823,-0.206842,-1.0857,-0.429081,-0.560101,34.4031,-0.529452,0.852799,-0.0977809,0.632449,-0.154448,0.223254,0.163146,0.195194,0.0187313,-0.342889,-0.0655517,-0.969902
0.1995,0.527989,0.0454796,0.184049,0.400431,-0.213517,0.446595,0.26579,-0.779921,-0.209682,0.272608,0.177602,-0.100507,-0.3754,-0.411826,-0.618358,-0.649693,36.9976,-0.308528,0.599026,-0.154147,0.489087,-0.308682,-0.156773,0.141922,-0.0175486,-0.294408,-0.544774,-0.0973907,-1.20561
0.0926921,0.798484,0.0140973,0.0967127,0.177284,-0.279197,0.31336,0.0200075,-0.880623,-0.276132,0.19842,0.185439,-0.568101,-0.535762,0.197209,-0.804327,-0.742721,36.4379,-0.118398,0.331323,-0.214987,0.369504,-0.4569,-0.514061,0.109861,-0.21151,-0.666747,-0.758065,-0.137726,-1.44852
-0.0131251,1.01509,-0.0172174,0.0108979,-0.0413243,-0.340992,0.171831,-0.222192,-0.955825,-0.340147,0.129023,0.193208,-1.04056,-0.685689,0.760305,-0.980108,-0.838023,37.7565,0.0500272,0.0805524,-0.278245,0.266798,-0.602444,-0.84444,0.0439384,-0.363349,-1.07587,-0.996939,-0.178087,-1.70657
-0.113225,1.15393,-0.0395306,-0.0770966,-0.216213,-0.392443,0.0440274,-0.400758,-0.986509,-0.383324,0.0400535,0.201819,-1.4739,-0.796923,1.33999,-1.14279,-0.901274,37.8495,0.227119,-0.168386,-0.329689,0.14243,-0.744756,-1.14114,-0.0405268,-0.463173,-1.45094,-1.22242,-0.217002,-1.94871
-0.187991,1.27294,-0.0516953,-0.162027,-0.319615,-0.421637,-0.0598692,-0.513996,-0.977243,-0.378669,-0.0603877,0.209738,-1.82636,-0.872105,1.86107,-1.28613,-0.935306,36.0083,0.382622,-0.395207,-0.370132,0.0345812,-0.84127,-1.39558,-0.12825,-0.516776,-1.81596,-1.43105,-0.254015,-2.21251
-0.248435,1.37377,-0.0554924,-0.241936,-0.380492,-0.424242,-0.13603,-0.574321,-0.928924,-0.291243,-0.122509,0.212148,-2.10252,-0.915688,2.23738,-1.4167,-0.94593,35.6076,0.5088,-0.593208,-0.382083,-0.057889,-0.889503,-1.61018,-0.213928,-0.538577,-2.15651,-1.61775,-0.287122,-2.43197
-0.299242,1.46099,-0.052673,-0.316662,-0.40007,-0.417506,-0.198446,-0.610028,-0.858827,-0.149419,-0.143461,0.209219,-2.32625,-0.930773,2.58071,-1.55001,-0.944854,33.6068,0.631058,-0.767217,-0.379819,-0.15231,-0.906336,-1.79997,-0.305912,-0.537149,-2.45651,-1.78899,-0.313899,-2.58367
-0.333115,1.56991,-0.0391115,-0.377384,-0.386893,-0.394215,-0.240762,-0.599892,-0.7554,0.0546324,-0.111024,0.202005,-2.4543,-0.906873,2.86912,-1.62317,-0.933089,29.3609,0.743092,-0.89085,-0.350986,-0.247752,-0.886325,-1.9619,-0.386845,-0.510026,-2.7057,-1.93123,-0.327284,-2.67718
-0.344563,1.65808,-0.0129993,-0.412262,-0.322485,-0.352045,-0.244139,-0.522271,-0.644906,0.295845,-0.0235436,0.190382,-2.46753,-0.838066,3.05764,-1.63012,-0.909645,23.668,0.824477,-0.958548,-0.309631,-0.322476,-0.82362,-2.05573,-0.444694,-0.437924,-2.90385,-2.00103,-0.32383,-2.74654
